AuthorID,Author,Date,Content,Attachments,Reactions
845252450285912000.00,discordtest2#1420,09/10/2020 21:30,Would you like them?,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:30,I normally post all my events to twitter,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:30,and I know that I didn't testusereem these,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:30,"but like, I have the exact things",,
838457928805646000.00,discordtest1#5544,09/10/2020 21:30,now,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:30,thanks to you,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:30,Yeah lol np I’m kind of a collector,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:31,I had noticed haha,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:31,I just missed out on a lot of events from like gen 4-7,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:31,what's your twitter?,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:31,So I’m trying to make up for it now,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:31,I don’t really have a Twitter,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:31,ah fairs,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:31,I just post mine to there because it's easy,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:31,I made one for smash but I don’t know if I wanna upload this to them,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:31,Yeah true I’m sure I can find a way to upload them but for now they’re on my switch just in case,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:32,Did you want the videos?,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:32,if that's alright?,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:33,no rush,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:34,Okay I’ll make a Twitter then and then delete my Twitter so you can have the vids,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:34,Or do I need to delete the Twitter? Idk lol,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:34,you could upload the vids and then send me testuser2 and I'll download them then you delete them?,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:34,or is that a bit too much effort,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:35,I'd just put them through https://twittervideodownloader.com/,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:35,Yeah I think I can do that,,
845252450285912000.00,discordtest2#1420,09/10/2020 21:35,Probably later though,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:35,sure thing,,
838457928805646000.00,discordtest1#5544,09/10/2020 21:35,Thanks!,,
845252450285912000.00,discordtest2#1420,09/10/2020 22:21,No problem!,,
845252450285912000.00,discordtest2#1420,18/10/2020 04:52,Hey I have t forgot about your videos,,
845252450285912000.00,discordtest2#1420,18/10/2020 04:52,I’ll get to it eventually just picked up extra shifts this week,,
838457928805646000.00,discordtest1#5544,18/10/2020 13:40,No worries nice one. Good luck with your shifts,,
845252450285912000.00,discordtest2#1420,18/10/2020 22:30,I’ll probably do it tonight do you have time to do the thing for me tomorrow?,,
838457928805646000.00,discordtest1#5544,18/10/2020 22:32,To clarify what do you mean by the thing?,,
838457928805646000.00,discordtest1#5544,18/10/2020 22:32,Cloning Zarude?,,
845252450285912000.00,discordtest2#1420,18/10/2020 22:32,Yee,,
838457928805646000.00,discordtest1#5544,18/10/2020 22:32,And thanks =),,
845252450285912000.00,discordtest2#1420,18/10/2020 22:32,Np!,,
838457928805646000.00,discordtest1#5544,18/10/2020 22:32,Yeah can do tomoz,,
845252450285912000.00,discordtest2#1420,18/10/2020 22:33,Nice!,,
845252450285912000.00,discordtest2#1420,20/10/2020 04:58,Hey bud you around,,
838457928805646000.00,discordtest1#5544,20/10/2020 09:44,Unfortunately 5am is not quite in my time frame.,,
838457928805646000.00,discordtest1#5544,20/10/2020 09:45,It's 9:45 am here now and I should be around rest of the day,,
838457928805646000.00,discordtest1#5544,21/10/2020 00:57,Still here now,,
838457928805646000.00,discordtest1#5544,21/10/2020 00:57,But maybe not for too much longer =),,
845252450285912000.00,discordtest2#1420,21/10/2020 03:02,Sorry man work,,
838457928805646000.00,discordtest1#5544,21/10/2020 10:54,"That's all good, I'm sure we'll both be around at some point",,
845252450285912000.00,discordtest2#1420,21/10/2020 17:54,Yep!,,
838457928805646000.00,discordtest1#5544,21/10/2020 17:54,like now?,,
845252450285912000.00,discordtest2#1420,22/10/2020 03:16,Lol I wish,,
845252450285912000.00,discordtest2#1420,27/10/2020 17:24,Hey I brought my switch with me to work,,
845252450285912000.00,discordtest2#1420,27/10/2020 17:24,Are you gonna be free later,,
838457928805646000.00,discordtest1#5544,27/10/2020 17:26,"Yeah I should be at some point, if you message me I'll likely be able to respond 🙂",,
838457928805646000.00,discordtest1#5544,27/10/2020 17:26,just in a lecture at the moment,,
838457928805646000.00,discordtest1#5544,27/10/2020 17:26,maybe in a couple of hours?,,
845252450285912000.00,discordtest2#1420,27/10/2020 19:25,Cool I have some time now I’ll make a Twitter and send you the vids are you able to do a small cloning and edit on my Zarude today or not today,,
838457928805646000.00,discordtest1#5544,27/10/2020 19:59,I should be able to do that,,
838457928805646000.00,discordtest1#5544,27/10/2020 19:59,Just updating my Switch,,
838457928805646000.00,discordtest1#5544,27/10/2020 19:59,I'll let you know when that's prepatestuser,,
845252450285912000.00,discordtest2#1420,27/10/2020 19:59,Cool!,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:02,I just made the Twitter im gonna upload some vids now,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:05,Do you want the code in the beginning for the verification videos?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:09,https://twitter.com/b81506614/status/1321182138612342784?s=21,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:09,https://twitter.com/b81506614/status/1321182238424264704?s=21,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:10,I’m just worried about both of us having the same code in the verification vid in case I ever want to trade these,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:10,But there you have it,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:16,Thanks!,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:16,I won't post these to twitter,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:16,I'll keep them just on my HD,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:17,to avoid any problems like that,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:20,I've downloaded them so feel free to delete whenever you like,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:26,Perfect 😊,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:27,Okay what did you want done with the Zarudes again?,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:27,I'll be like 5 mins,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:27,till I'm ready,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:28,"So I’m gonna send you a Zarude, just clone it, then can you wipe all EVS and give it it’s base level and moves?",,
845252450285912000.00,discordtest2#1420,27/10/2020 20:28,Basically make the original untouched,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:28,Is that a bother?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:29,And I’d like the clone of my current one and the original one with the edits back,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:29,0479 0479,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:32,let me know when you're ready,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:32,I'm searching,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:35,Booting up switch my bad,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:37,Searching,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:38,Oh ! Would you also do another edit for me? I’ll pay you for it,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:38,yeah sure,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:38,Shiny moon ball please that’s all,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:38,For this one,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:38,I feel that one haha,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:39,Also got mine before I realised,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:39,Dude I thought Legendaries were infinite in this game so I accidentally caught it,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:39,😆,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:39,same!,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:39,got too excited,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:39,Literally same lol,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:47,so you want zarude to be level 60,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:47,"with cc, powerwhip, swagger, snarl",,
845252450285912000.00,discordtest2#1420,27/10/2020 20:48,"Yeah the original one, however it came",,
838457928805646000.00,discordtest1#5544,27/10/2020 20:48,Do you want it to have a different PID?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:49,Yes plz,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:49,The clone not the original,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:49,Original is fine,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:49,But the clone yeah,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:53,Suicune done,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:53,and 2 Zarudies,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:53,Ayy,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:53,Nice,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:53,be online in a sec,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:53,same code,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:55,Searching,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:56,I've done like 54 Dynamax Adventures so far,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:56,no shinies,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:56,lol,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:56,Everyone seems to be getting lots!,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:56,How long would you say it takes you?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:57,To do one,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:57,To do one run?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:57,Yeah,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:57,I've not timed it tbh,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:57,probably like 10-15 mins?,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:57,Yeah I hear ya,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:57,depends if it's offline or online,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:57,At least the odds are 1/100,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:57,It sucks renting Pokémon,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:58,Yeah but does give a good challenge!,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:58,less boring than blasting through everything with Zacian,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:58,*4 Zacian,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:59,Very true very true,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:59,I think it’s fair,,
845252450285912000.00,discordtest2#1420,27/10/2020 20:59,1/100 odds and its more fun then just blasting through the entire list,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:59,Exactly,,
838457928805646000.00,discordtest1#5544,27/10/2020 20:59,47 different options too,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,for legends,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:00,What do you mean?,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,ah,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,how far have you got,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,in the game,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:00,Not far at all really,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:00,I don’t even know where to start,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,that's fair!,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:00,its long than I thought,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:00,I’m trying to beat black 2 so I can transfer all my legends from heart gold,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:01,lol,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:01,Lmao,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:01,I am actually doing the same,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:01,with black 2,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:01,That’s funny,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:01,but from soul silver,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:01,Wow that’s wild haha,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:01,I have one of those flash carts for heart gold,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:01,oh nice,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:01,So I was able to get everything caught legitimately in heart gold but hacked in the process,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:02,So basically I turned on shiny Pokémon on and caught everyone plus it has the events so I could get manaphy and shaymin too,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:02,Pretty cool device,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:03,what do you mean by turned shiny pokemon on?,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:03,Because I know there's an AR code that forces shiny,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:03,It basically has a built in AR lol,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:03,but the Shiny from AR aren't considetestuser legit by the game,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:03,since they have invalid PID,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:03,Really that’s interesting,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:03,Ah good to know lol,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:03,because they all use the same set,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:04,If you use Cute Charm glitch though,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:04,they're all valid,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:04,Though shiny hunters wouldn't like to be told that,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:04,Well that’s unfortunate but it’s better to know then not,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:04,I’ll have to do the cute charm method then,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:04,Do you think it’ll work on stationary Pokémon?,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,it does not I don't think,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,but,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,you can RNG those,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,very easily,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,well,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,reasonably,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:05,https://www.youtube.com/watch?v=6tTAoswLQCw,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:06,Cute charm doesn't work on genderless pokemon,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:06,or those that are 100% one gender,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:06,like chansey,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:06,Interesting,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:06,I’ve seen that video but still find it crazy,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:06,https://www.smogon.com/ingame/rng/dpphgss_rng_part5,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:06,Although I think it’s easier with a cart,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:06,TRUE,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:07,Question,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:07,The suicune you just did is it considetestuser legitimate by the game?,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:07,yep,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:07,switched the PID,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:07,Interesting,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:08,Shiny PID from Dynamax Adventures xor = 1,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:08,so I made sure it's valid,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:08,Lol that’s so cool,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:09,"Basically, they have a fixed shiny rate that's not set to your Trainer ID",,
838457928805646000.00,discordtest1#5544,27/10/2020 21:09,which is on a 1/100 or 1/300 roll as you know,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:09,Okay,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:09,Thank you 🙂,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:09,I appreciate that!,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:17,What do you mean lol,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:18,Crazy all these Pokémon I stocked up on in heart gold aren’t worth anything to me anymore lol,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:18,"> What do you mean lol
Thanks for paypal",,
838457928805646000.00,discordtest1#5544,27/10/2020 21:19,"> Crazy all these Pokémon I stocked up on in heart gold aren’t worth anything to me anymore lol
Come over to the world of RNG!",,
845252450285912000.00,discordtest2#1420,27/10/2020 21:27,I need to already just got to restart my heart gold version and start over,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:27,Thank goodness you told me these Pokémon are invalid,,👍 (1)
845252450285912000.00,discordtest2#1420,27/10/2020 21:27,I was going to transfer them all over after I beat black 2,,
838457928805646000.00,discordtest1#5544,27/10/2020 21:36,No worries,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:40,You think I can RNG the creation trio the event Arceus ones? In HGSS?,,
845252450285912000.00,discordtest2#1420,27/10/2020 21:41,Or the starters?,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:03,Both you can rng both,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:03,But the starters are harder,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:04,Are you good at it?,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:04,Eh the starters are whatever they can’t have HA,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:04,The creation trio tho 👀,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:06,There's an item in Crown tundra,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:06,That allows you to give Hidden Abilities,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:07,"> Are you good at it?
Reasonable =)",,
838457928805646000.00,discordtest1#5544,27/10/2020 22:07,I've done it for myself,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:08,Could easily do the creation trio though,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:09,Is that item easy to farm?,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:09,And could you help me with the creation trio if I ask for tips? Haha,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:09,Also maybe the stationary legends,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:09,Don’t wanna bother you though,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,That video I sent,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,Is the best guide for it,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,I used just that,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,The Ability patch,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,I can gen,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,And trade to you on,,
838457928805646000.00,discordtest1#5544,27/10/2020 22:13,Mons,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:13,The first or second video ?,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:13,Lol aww you’d do that,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:14,Thanks 🙂,,
845252450285912000.00,discordtest2#1420,27/10/2020 22:15,Nvm you only sent one vid,,😆 (2)
845252450285912000.00,discordtest2#1420,28/10/2020 00:10,Another quick question if you’re still around,,
838457928805646000.00,discordtest1#5544,28/10/2020 00:16,I am =),,
845252450285912000.00,discordtest2#1420,28/10/2020 00:36,Fuck I would forgot 🤦🏽‍♂️,,
845252450285912000.00,discordtest2#1420,28/10/2020 00:36,Let me try to remember,,
845252450285912000.00,discordtest2#1420,28/10/2020 00:37,Oh yeah,,
845252450285912000.00,discordtest2#1420,28/10/2020 00:37,"Are the events that are received from the green guy in HGSS (manaphy egg, arceus, mew) valid or not deemed valid by the game",,
845252450285912000.00,discordtest2#1420,28/10/2020 00:37,If I used the AR to make the green guy give em to me,,
838457928805646000.00,discordtest1#5544,28/10/2020 00:47,Do you mean the wondercards?,,
838457928805646000.00,discordtest1#5544,28/10/2020 00:49,If they're the real wondercards then yep =),,
838457928805646000.00,discordtest1#5544,28/10/2020 00:52,The ones that come from the DNS exploit are real ones too,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:02,Idk how to check that,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:02,Is there a place to check wonder cards?,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:02,So basically if I have a wonder card then I’m good,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:02,Serebii,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:02,Check the legit event details,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:02,AR makes fake wondercards,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:03,Oh wow,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:03,Well let’s say the wonder cards are fake,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:03,Would that make the Pokémon’s PIDs or whatever invalid,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:03,I’m just looking for the Pokémon to be legal is all,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:04,"Its stats, Ball and PID would likely be different. I can't say without checking them though",,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,So the stats have to be set? The ball and everything else looks fine,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,Like fateful encounter,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,Cherish ball,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,Correct ribbon,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,Everything’s legit,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,I’ve checked all that,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:06,But I’m curious about the stuff I can’t check,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:06,Can't say for sure sorry,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:07,I don't know what created them,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:07,Interesting,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:07,I thought if the green guy gives em to me I’m good,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:07,Cuz the game would create them there you know,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:07,It’s as if the event was turned on,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:07,That’s all that happened,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:08,"Game doesn't create the wondercards, green guy just gives you whatever is on them",,
845252450285912000.00,discordtest2#1420,28/10/2020 01:10,That’s so interesting!!,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:10,Thanks for the lesson 😂,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:10,You know so much about the Pokémon world lol,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:10,Lol no worries,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:11,I have so many Pokémon in home I think you fixed up most of them but I’m worried about a lot of them having corrupt stats on the data level it kills me lol,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:11,The ones you did I have utmost faith in though,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:11,Haha thanks,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:11,For the events in gen 4,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:11,I shouldn’t lose anything out of nowhere if they made it this far right?,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:11,You can use a dns exploit to get the real wondercards,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:12,I’m gonna have to look into all of that,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:12,"> I shouldn’t lose anything out of nowhere if they made it this far right?
No you should be good",,
845252450285912000.00,discordtest2#1420,28/10/2020 01:12,I think I was told my flash cart has the ability to add home brew to my 2DS,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:12,Just wouldn't take ones you question to an event,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:12,Like a tournament,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:12,I see,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:13,I would rather Nintendo just take them from me instead of do something to my account,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:13,https://3ds.hacks.guide/,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:14,This will show you how to hack your 2DS if you're interested,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:15,No need for extra stuff,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:15,Awesome I’ll look into it when I finally get some extra time,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:16,What do you mean about extra stuff though?,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:16,Like a flash cart,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:16,Ah,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:16,I already have one,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:16,Just was told it has a “shortcut” to doing it,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:16,Wasn’t sure what that meant,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:16,Fair enough and they're useful,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:17,Thanks my friend I’ll stop bothering you lol,,
845252450285912000.00,discordtest2#1420,28/10/2020 01:17,For today at least,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:17,Haha,,
838457928805646000.00,discordtest1#5544,28/10/2020 01:17,You're welcome,,
838457928805646000.00,discordtest1#5544,13/11/2020 16:30,"Heads-up, you can get Zarude for free on a few different European card selling websites now!",,
845252450285912000.00,discordtest2#1420,13/11/2020 18:26,Hey! How do?,,
845252450285912000.00,discordtest2#1420,13/11/2020 18:26,So*,,
838457928805646000.00,discordtest1#5544,13/11/2020 18:38,https://www.ginx.tv/en/pokemon/how-to-get-zarude-pokemon-sword-shield,,
845252450285912000.00,discordtest2#1420,13/11/2020 19:24,,https://cdn.discordapp.com/attachments/751307762767757332/776890323438796820/image0.png,
845252450285912000.00,discordtest2#1420,13/11/2020 19:24,Is it that?,,
838457928805646000.00,discordtest1#5544,13/11/2020 22:01,"No, you need to sign up for an account on one of the websites listed, like micromania for france",,
845252450285912000.00,discordtest2#1420,13/11/2020 22:46,Yeah for us it’s Pokémon trainers club opt in for marketing,,
845252450285912000.00,discordtest2#1420,13/11/2020 22:47,I think I did it right,,
838457928805646000.00,discordtest1#5544,14/11/2020 10:34,Ah fair enough!,,
838457928805646000.00,discordtest1#5544,14/11/2020 10:35,You can do both =),,
845252450285912000.00,discordtest2#1420,14/11/2020 17:07,Really??,,
845252450285912000.00,discordtest2#1420,14/11/2020 17:07,Did u get your cherish ball melmetal?,,
838457928805646000.00,discordtest1#5544,14/11/2020 17:16,Yep 🙂,,
838457928805646000.00,discordtest1#5544,14/11/2020 17:17,Shame you can't make the current ones you have Gigantamax yet,,
838457928805646000.00,discordtest1#5544,14/11/2020 17:17,I don't think at least,,
845252450285912000.00,discordtest2#1420,14/11/2020 20:30,Really??,,
845252450285912000.00,discordtest2#1420,14/11/2020 20:30,The soup doesn’t work?,,
838457928805646000.00,discordtest1#5544,14/11/2020 20:32,Don't think so,,
845252450285912000.00,discordtest2#1420,14/11/2020 20:32,That’s lame lol,,
